ref_area,period_dt,closing_stock_level,direct_use,from_other_sources,indigenous_production,refinery_observed_intake,statistical_difference,stock_change,total_exports,total_imports,transfer_backflow
RO,2025-03-01,5.0,0.0,,10.0,5.0,6.0,-1.0,0.0,0.0,
RO,2025-04-01,6.0,0.0,,10.0,5.0,4.0,1.0,0.0,0.0,
RO,2025-05-01,7.0,0.0,,8.0,3.0,4.0,1.0,0.0,0.0,
RO,2025-06-01,4.0,0.0,,7.0,3.0,7.0,-3.0,0.0,0.0,
RO,2025-07-01,7.0,0.0,,7.0,2.0,2.0,3.0,0.0,0.0,
RO,2025-08-01,7.0,0.0,,10.0,6.0,4.0,0.0,0.0,0.0,
RO,2025-09-01,5.0,0.0,,10.0,5.0,7.0,-2.0,0.0,0.0,
RO,2025-10-01,6.0,0.0,,9.0,4.0,4.0,1.0,0.0,0.0,
RO,2025-11-01,5.0,0.0,,10.0,5.0,6.0,-1.0,0.0,0.0,
RO,2025-12-01,6.0,0.0,,10.0,4.0,5.0,1.0,0.0,0.0,
RO,2026-01-01,5.0,0.0,,10.0,5.0,6.0,-1.0,0.0,0.0,
RS,2024-01-01,1.0,7.0,,1.0,3.0,-1.0,1.0,0.0,10.0,
RS,2024-02-01,1.0,5.0,,1.0,3.0,0.0,0.0,0.0,6.0,
RS,2024-03-01,0.0,6.0,,1.0,3.0,0.0,0.0,0.0,8.0,
RS,2024-04-01,1.0,2.0,,1.0,3.0,0.0,1.0,0.0,4.0,
RS,2024-05-01,0.0,3.0,,2.0,2.0,0.0,-1.0,0.0,2.0,
RS,2024-06-01,1.0,8.0,,1.0,1.0,0.0,1.0,0.0,9.0,
RS,2024-07-01,1.0,9.0,,2.0,2.0,0.0,0.0,0.0,8.0,
RS,2024-08-01,2.0,6.0,,2.0,2.0,1.0,1.0,0.0,7.0,
RS,2024-09-01,2.0,6.0,,1.0,3.0,0.0,0.0,0.0,8.0,
RS,2024-10-01,2.0,6.0,,1.0,2.0,0.0,0.0,0.0,7.0,
RS,2024-11-01,2.0,6.0,,1.0,2.0,0.0,0.0,0.0,7.0,
RS,2024-12-01,2.0,6.0,,1.0,2.0,0.0,1.0,0.0,7.0,
RS,2025-01-01,2.0,4.0,,2.0,2.0,0.0,0.0,0.0,5.0,
RS,2025-02-01,3.0,4.0,,1.0,2.0,0.0,0.0,0.0,5.0,
RS,2025-03-01,1.0,4.0,,1.0,2.0,0.0,-1.0,0.0,3.0,
RS,2025-04-01,3.0,4.0,,1.0,2.0,0.0,1.0,0.0,6.0,
RS,2025-05-01,2.0,4.0,,1.0,2.0,0.0,-1.0,0.0,4.0,
RS,2025-06-01,3.0,3.0,,1.0,2.0,0.0,1.0,0.0,5.0,
RS,2025-07-01,2.0,5.0,,2.0,2.0,0.0,-1.0,0.0,5.0,
RS,2025-08-01,1.0,5.0,,1.0,2.0,0.0,0.0,0.0,5.0,
RS,2025-09-01,1.0,4.0,,1.0,2.0,0.0,0.0,0.0,4.0,
RS,2025-10-01,1.0,5.0,,2.0,2.0,0.0,0.0,0.0,5.0,
RS,2025-11-01,1.0,5.0,,2.0,2.0,0.0,0.0,0.0,5.0,
RS,2025-12-01,1.0,7.0,,2.0,2.0,0.0,-1.0,0.0,7.0,
RS,2026-01-01,1.0,2.0,,2.0,2.0,0.0,0.0,0.0,2.0,
RU,2020-01-01,,,,3022.0,,,,200.0,0.0,
RU,2020-02-01,,,,2844.0,,,,100.0,0.0,
RU,2020-03-01,,,,2953.0,,,,0.0,0.0,
RU,2020-04-01,,,,2643.0,,,,0.0,0.0,
RU,2020-05-01,,,,2627.0,,,,200.0,0.0,
RU,2020-06-01,,,,2389.0,,,,100.0,0.0,
RU,2020-07-01,,,,2553.0,,,,100.0,0.0,
RU,2020-08-01,,,,2729.0,,,,100.0,0.0,
RU,2020-09-01,,,,2803.0,,,,100.0,0.0,
RU,2020-10-01,,,,3000.0,,,,300.0,0.0,
RU,2020-11-01,,,,2987.0,,,,100.0,0.0,
RU,2020-12-01,,,,3121.0,,,,400.0,0.0,
RU,2021-01-01,,,,3196.0,,,,200.0,0.0,
RU,2021-02-01,,,,2913.0,,,,100.0,0.0,
RU,2021-03-01,,,,3167.0,,,,200.0,0.0,
RU,2021-04-01,,,,3186.0,,,,,,
RU,2021-05-01,,,,3302.0,,,,200.0,0.0,
RU,2021-06-01,,,,3011.0,,,,100.0,0.0,
RU,2021-07-01,,,,2961.0,,,,100.0,0.0,
RU,2021-08-01,,,,2270.0,,,,200.0,0.0,
RU,2021-09-01,,,,3052.0,,,,100.0,0.0,
RU,2021-10-01,,,,3266.0,,,,200.0,0.0,
RU,2021-11-01,,,,3085.0,,,,200.0,0.0,
RU,2021-12-01,,,,3238.0,,,,200.0,0.0,
RU,2022-01-01,,,,3350.0,,,,,,
RU,2022-02-01,,,,3195.0,,,,,,
RU,2022-03-01,,,,3535.0,,,,,,
RU,2022-04-01,,,,3083.0,,,,,,
RU,2022-05-01,,,,3383.0,,,,,,
RU,2022-06-01,,,,3119.0,,,,,,
RU,2022-07-01,,,,3284.0,,,,,,
RU,2022-08-01,,,,2893.0,,,,,,
RU,2022-09-01,,,,3425.0,,,,,,
RU,2022-10-01,,,,3625.0,,,,,,
RU,2022-11-01,,,,3734.0,,,,,,
RU,2022-12-01,,,,3914.0,,,,,,
RU,2023-01-01,,,,3942.0,,,,,,
RU,2023-02-01,,,,3195.0,,,,,,
RU,2023-03-01,,,,3535.0,,,,,,
SA,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SA,2026-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SE,2026-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SG,2020-01-01,,,,0.0,,,,,,
SG,2020-02-01,,,,0.0,,,,,,
SG,2020-03-01,,,,0.0,,,,,,
SG,2020-04-01,,,,0.0,,,,,,
SG,2020-05-01,,,,0.0,,,,,,
SG,2020-06-01,,,,0.0,,,,,,
SG,2020-07-01,,,,0.0,,,,,,
SG,2020-08-01,,,,0.0,,,,,,
SG,2020-09-01,,,,0.0,,,,,,
SG,2020-10-01,,,,0.0,,,,,,
SG,2020-11-01,,,,0.0,,,,,,
SG,2020-12-01,,,,0.0,,,,,,
SG,2021-01-01,,,,0.0,,,,,,
SG,2021-02-01,,,,0.0,,,,,,
SG,2021-03-01,,,,0.0,,,,,,
SG,2021-04-01,,,,0.0,,,,,,
SG,2021-05-01,,,,0.0,,,,,,
SG,2021-06-01,,,,0.0,,,,,,
SG,2021-07-01,,,,0.0,,,,,,
SG,2021-08-01,,,,0.0,,,,,,
SG,2021-09-01,,,,0.0,,,,,,
SG,2021-10-01,,,,0.0,,,,,,
SG,2021-11-01,,,,0.0,,,,,,
SG,2021-12-01,,,,0.0,,,,,,
SG,2022-01-01,,,,0.0,,,,,,
SG,2022-02-01,,,,0.0,,,,,,
SG,2022-03-01,,,,0.0,,,,,,
SG,2022-04-01,,,,0.0,,,,,,
SG,2022-05-01,,,,0.0,,,,,,
SG,2022-06-01,,,,0.0,,,,,,
SG,2022-07-01,,,,0.0,,,,,,
SG,2022-08-01,,,,0.0,,,,,,
SG,2022-09-01,,,,0.0,,,,,,
SG,2022-10-01,,,,0.0,,,,,,
SG,2022-11-01,,,,0.0,,,,,,
SG,2022-12-01,,,,0.0,,,,,,
SG,2023-01-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-02-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-03-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-04-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-05-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-06-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-07-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-08-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-09-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-10-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-11-01,,,,0.0,,0.0,,0.0,0.0,
SG,2023-12-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-01-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-02-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-03-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-04-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-05-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-06-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-07-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-08-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-09-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-10-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-11-01,,,,0.0,,0.0,,0.0,0.0,
SG,2024-12-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-01-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-02-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-03-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-04-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-05-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-06-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-07-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-08-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-09-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-10-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-11-01,,,,0.0,,0.0,,0.0,0.0,
SG,2025-12-01,,,,0.0,,0.0,,0.0,0.0,
SG,2026-01-01,,,,0.0,,0.0,,0.0,0.0,
SG,2026-02-01,,,,0.0,,0.0,,0.0,0.0,
SI,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
SI,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
